departement;nom;adresse_1;adresse2;adresse3;code_postal;ville;email;telephone;fax;web;wgs84
75;Comédie française / Théâtre du Vieux Colombier;21, rue du Vieux-Colombier;;;75006;Paris 06;;01 44 39 87 00;01 44 39 87 19;http://www.comedie-francaise.fr;48.8517349,2.3303968
75;Théâtre de Paris;15, rue Blanche;;;75009;Paris 09;contact@theatredeparis.com;01 48 74 10 75;01 48 74 28 09;http://www.theatredeparis.com;48.8786247,2.33155
75;Théâtre du Nord-Ouest;13, rue du Faubourg-Montmartre;;;75009;Paris 09;public@theatredunordouest.com;01 47 00 19 31;01 43 38 52 66;http://theatredunordouest.com;48.8723219,2.3431114
75;Théâtre Edouard VII;10 place Édouard VII;;;75009;Paris 09;contact@theatreedouard7.com;01 47 42 35 71;01 47 42 77 68;http://www.theatreedouard7.com;48.87137,2.329058
75;La Maison d'Europe et d'Orient;3, passage Hennel;accès par le 105 avenue Daumesnil;;75012;Paris 12;;01 40 24 00 55;01 40 24 00 59;http://www.sildav.org;48.8450493,2.3799851
75;Le Set de la Butte;7, rue Pierre Picard;;;75018;Paris 18;contact@lesetdelabutte.com;;;http://www.lesetdelabutte.com;48.8846636,2.3463095
94;Bibliothèque-Discothèque centrale de Cachan;11 rue Camille Desmoulins;;;94230;Cachan;dominique.samper@ville-cachan.fr;01 49 69 61 60;;http://www.ville-cachan.fr/;48.7940946,2.334163
91;Espace culturel du Moulin des Muses;28 rue de la gare;;;91650;Breuillet;moulindesmuses@ville-breuillet.fr;01 60 81 19 60;;http://www.ville-breuillet.fr/;48.5641855,2.1723563
92;Le Théâtre de la Clarté;74 avenue du Général Leclerc;;;92100;Boulogne-Billancourt;;01 46 05 61 01;;http://www.theatredelaclarte.com;48.8318576,2.2373156
93;Espace Jacques Prévert;134 rue Anatole France;;;93600;Aulnay-sous-Bois;administration@ejp93.com;01 48 68 08 18;01 48 69 35 22;http://www.aulnay-sous-bois.fr/culture/jacques-prevert/;48.9403544,2.4964674000000002
75;Le Guichet Montparnasse;15, rue du Maine;;;75014;Paris 14;leguichet@guichetmontparnasse.com;01 43 27 88 61;01 43 27 88 61;http://www.guichetmontparnasse.com;48.8405727,2.3223782
75;Conservatoire de Paris;209 avenue Jean-Jaurès;;;75019;Paris 19;;01 40 40 45 45;;http://www.cnsmdp.fr/;48.88896,2.390939
77;Le Cube;Sente du clos de la vigne;;;77610;Houssaye-en-Brie;;01 64 07 44 00;;;48.754832,2.8746609999999997
75;La Ménagerie de Verre;12-14, rue Léchevin;;;75011;Paris 11;info@menagerie-de-verre.org;01 43 38 33 44;01 43 38 74 56;http://www.menagerie-de-verre.org;48.863316,2.37671
75;Utopia;79, rue de l'Ouest;;;75014;Paris 14;jacutopia@wanadoo.fr;01 43 22 79 66;01 45 42 66 63;http://www.utopia-cafeconcert.fr;48.835377199999996,2.3180495
75;La Péniche Opéra;Bassin de la Villette;Face au n°46, quai de Loir;;75019;Paris 19;penicheopera@hotmail.com;01 53 35 07 77;01 53 26 91 93;;48.885746,2.374859
77;Espace André Malraux de Claye-Souilly;Place Charles de Gaulle;;;77410;Claye-Souilly;espace.malraux.claye@wanadoo.fr;;;;48.9449282,2.6896348999999997
93;Studio Pathé Albatros;52, rue du Sergent Bobillot;;;93100;Montreuil;studioalbatros@yahoo.fr;;;http://www.studioalbatros.net;48.85435349999999,2.4334474
94;Théâtre Roger Lafaille;11, avenue du Maréchal Leclerc;;;94430;Chennevières-sur-Marne;theatre-lafaille@villechennevieres.fr;;;http://www.chennevieres.com/ag_spect.htm;48.7962718,2.5335052
75;Le Stock - École ATLA;12, villa de Guelma;;;75018;Paris 18;atla@atla.fr;01 44 92 96 36;01 44 92 96 37;http://www.atla.fr;48.883484,2.3373633
78;Maison de la poésie;2, avenue des IV pavés du Roy;;;78185;Saint-Quentin-en-Yvelines;;01 39 44 80 80;;http://www.maisondelapoesie.agglo-sqy.fr;48.7705878,2.0252256
78;Espace Julien Green;Place du 8 mai 1945;40 Boulevard Noël Marc;;78570;Andrésy;culture@andresy.com;01 39 27 11 00;01 34 01 11 67;;48.9800281,2.0595928
78;Salle René Cassin;1, rue Jean Mermoz;;;78800;Houilles;;;;;48.94075609999999,2.1670254
91;Le Plan;1, rue Rory Gallagher;;;91130;Ris-Orangis;infos@leplan.com;01 69 02 09 19;01 69 43 19 19;http://www.leplan.com;48.6384251,2.4116011
91;Espace René Cassin;Rue René Cassin;;;91510;Lardy;;;;;48.5296364,2.2928392
92;Le Mastaba 1 - La Garenne-Colombes;10 avenue Rhin-et-Danube;;;92250;La Garenne-Colombes;mastaba@lagarennecolombes.fr;;;ttp://www.mastaba.fr/site/index.html;48.9038467,2.2434431
94;Maison du roman Populaire;17 rue des Tournelles;;;94240;L'Ha?-les-Roses;;01 49 08 96 56;01 47 98 36 98;http://www.lhaylesroses.fr/article/view/2736;48.776587,2.337303
91;Le Gambrinus;(Taverne);26 Rue d'enfer;;91240;Saint-Michel-sur-Orge;;01 69 01 85 72;;http://www.tavernegambrinus-bar-91.com/;48.631941,2.302832
91;Centre culturel Maurice Eliot;14 rue Sainte-Geneviève;;;91860;Epinay-sous-Sénart;culturel@ville-epinay-senart.fr;01 60 47 85 80;01 60 47 86 14;http://www.ville-epinay-senart.fr;48.6947893,2.5130385
92;Médiathèque Pablo-Neruda à Malakoff;24 rue Béranger;;;92240;Malakoff;;01 47 46 77 68;;http://mediatheque.malakoff.fr/;48.8206169,2.3012523
93;Maison Populaire;9 bis, rue Dombasle;;;93100;Montreuil;;01 42 87 08 68;01 42 87 64 66;http://www.maisonpop.fr;48.8641436,2.4500003
93;La Pêche;16 rue Pépin;;;93100;Montreuil;;01 48 70 69 65;01 42 87 32 62;http://www.lapechecafe.com;48.8632674,2.4468342
75;L'Essaïon;6, rue Pierre-au-Lard;;;75004;Paris 04;administration@essaion.com;01 42 78 61 73;;http://www.essaion.com;48.85963539999999,2.35322
75;Bétonsalon - Centre d'art et de recherche;9 esplanade Pierre Vidal-Naquet;Rez-de-Chaussée de la Halle aux Farines;;75013;Paris 13;info@betonsalon.net;01 45 84 17 56;;http://www.betonsalon.net;48.829261,2.381731
78;Bibliothèque de l’Heure Joyeuse à Versailles;3 allée Pierre de Coubertin;;;78000;Versailles;sophie.danis@versailles.fr;01 39 02 01 45;;http://www.bibliotheques.versailles.fr/;48.8025981,2.1352612
75;La Java;105, rue du Faubourg-du-Temple;;;75010;Paris 10;administration@la-java.fr;01 42 02 20 52;01 40 18 14 58;http://www.la-java.fr/;48.870925,2.373905
75;Comédie des 3 Bornes;32, rue des Trois-Bornes;;;75011;Paris 11;contact@trois-bornes.com;01 43 57 68 29;01 43 57 68 29;http://www.trois-bornes.com;48.8675132,2.3754918
75;Maison de la culture du Japon de Paris;101 bis, quai Branly;;;75015;Paris 15;contact@mcjp.asso.fr;01 44 37 95 01;;;48.8547877,2.2895206999999997
75;Alambic comédie;12, rue Neuve de la Chardonnière;;;75018;Paris 18;contact.alambicomedie@gmail.com;01 42 23 07 66;;http://www.alambic-comedie.com;48.895254,2.3482324
75;Atelier René Loyon;11 rue Saint-Luc;;;75018;Paris 18;compagnierl@wanadoo.fr;01 55 79 76 10;;http://www.compagnierl.com/;48.8863035,2.3541480999999997
77;La Serre;Route de Nandy;;;77127;Lieusaint;theatre-de-la-mezzanine@wanadoo.fr;01 60 60 51 06;01 60 60 41 30;http://www.theatredelamezzanine.fr;48.58045629999999,2.5097388
77;Centre culturel Jacques Prévert;Place de Pietrasanta;BP 239;;77272;Villeparisis Cedex;relationspubliques-ccjp@wanadoo.fr;01 64 67 59 61;01 64 67 59 67;http://www.ccjp.eu;48.938315,2.614385
78;Le Triplex;40 rue Faidhherbe;;;78800;Houilles;service.culturel@ville-houilles.fr;01 30 86 33 82;01 30 86 33 61;http://www.ville-houilles.fr;48.926916,2.18888
92;Médiathèque de Clichy-la-Garenne;Centre administratif;90 bis rue Martre;;92110;Clichy-la-Garenne;mediatheque@ville-clichy.fr;01 47 15 31 06;01 47 15 32 54;http://www.mediatheque-clichy.fr;48.90383180000001,2.3055996
93;Salle des fêtes de l'Hôtel de Ville;Hôtel de Ville;4 rue de Paris;;93231;Romainville Cedex;;01 49 15 55 26;;;48.87838439999999,2.4108377
93;L'Odéon - Scène Jean-Roger Caussimon;1, place du Bicentenaire de la Révolution Française;;;93290;Tremblay-en-France;odeon.caussimon@wanadoo.fr;01 49 63 42 90;;;48.9429676,2.570243
94;Conservatoire de musique et de danse de Choisy-Le-Roi;44 rue du Docteur Roux;;;94600;Choisy-Le-Roi;jocelyne_dovillez@ville-choisy-le-roi.fr;01 55 53 51 50;01 55 53 51 51;http://www.choisyleroi.fr/fre/Culture-Loisirs/Le-Conservatoire-des-Arts/Le-Conservatoire-de-musique-et-de-danse;48.7708909,2.4025506
95;Salle Jean Vilar à Argenteuil;9 boulevard Héloïse;;;95100;Argenteuil;culture@ville-argenteuil.fr;01 34 23 58 00;01 34 23 58 19;;48.9410258,2.2518102
93;Théâtre Berthelot - Théâtre Municipal;6 rue Marcellin Berthelot;;;93100;Montreuil;theatre.berthelot@montreuil.fr;141721035;;;48.8561884,2.437874
94;Forum Léo Ferré;11, rue Barbès;;;94200;Ivry-sur-Seine;forum.leo.ferre@orange.fr;01 46 72 64 68;01 46 72 64 68;http://www.forumleoferre.com/;48.817815,2.373822
78;La Grange de la Tremblaye;Rue du Parc;;;78390;Bois d'Arcy;lagrangedelatremblaye@boisdarcy.fr;01 30 07 11 80;;http://www.boisdarcy.fr;48.7999107,2.0237049
75;Théâtre Le Bout;6 rue Frochot;;;75009;Paris 09;contact@lebout.com;01 42 85 11 88;01 42 85 11 99;http://www.lebout.com/;48.8813437,2.3375871
75;L'Archipel;17, boulevard de Strasbourg;;;75010;Paris 10;administration@larchipel.net;01 48 00 04 35;;http://www.larchipel.net;48.8704463,2.3546794
75;l'ARTiC;40 rue de Paradis;;;75010;Paris 10;info@artic-paris.fr;01 42 78 38 64;;http://articparis.free.fr/;48.8754651,2.3506162
75;Théâtre Rive Gauche;6, rue de la Gaîté;;;75014;Paris 14;edgartheatre@gmail.com;01 43 22 11 02;01 43 20 37 92;http://www.edgar.fr;48.8407799,2.3244134
77;Salle Jean Vilar à Mitry-Mory;Rue Jean-Baptiste Clément;Quartier de Mitry le Neuf;;77290;Mitry-Mory;;01 64 27 69 35;;;48.98543,2.619156
91;MJC Gérard Blotnikas à Chilly-Mazarin;18 rue Pierre Mendès-France;;;91380;Chilly-Mazarin;infos@mjc-chilly.org;01 69 09 01 87;01 69 09 26 17;http://www.mjc-chilly.org/;48.6973523,2.3135665
92;Théâtre à Châtillon;51, boulevard de la Liberté;;;92320;Châtillon;;01 46 57 22 11;;http://www.theatreachatillon.com/;48.8017376,2.2926783
94;Conservatoire à rayonnement départemental Marcel-Dadi à Créteil;2-4 rue Déménitroux;;;94000;Créteil;crd.creteil@agglo-plainecentrale94.fr;01 56 72 10 10;01 48 98 59 06;http://www.ville-creteil.fr/vac/vac-cl-enm.htm;48.78964209999999,2.4540701
94;Centre culturel Aragon Triolet;1, place du Fer à Cheval;;;94310;Orly;;01 48 90 24 24;01 48 52 40 85;;48.744727,2.407631
95;Salle Paul Bonneville;Place du 30 Août;;;95550;Bessancourt;;01 30 40 44 95;;;49.038812,2.2173677
92;Théâtre de Vanves, scène conventionnée pour la danse;12, rue Sadi Carnot;;;92170;Vanves;;;;http://www.ville-vanves.fr;48.8219709,2.2861818
77;Mediathèque Gustave Flaubert à Montereau;5 bis Boulevard du Maréchal Leclerc;;;77130;Montereau-Fault-Yonne;mediathequegflaubert-montereau77@orange.fr;01 64 70 38 93;;http://www.ville-montereau77.fr/;48.3799476,2.9551053
75;Institut Culturel Italien de Paris;73 rue de Grenelle;;;75007;Paris 07;iicparigi@esteri.it;01 44 39 49 39;01 42 22 37 88;http://www.iicparigi.esteri.it/;48.85533969999999,2.323985200000001
75;Théâtre des Cinq Diamants;10, rue des Cinq Diamants;;;75013;Paris 13;info@theatre-5-diamants.fr;01 45 80 51 31;;http://www.theatre-5-diamants.fr/;48.8298193,2.3520009
75;La Comédie italienne;17/19, rue de la Gaîté;;;75014;Paris 14;comedieitalienne@orange.fr;01 43 21 22 22;;http://www.comedie-italienne.fr;48.84004299999999,2.3239639
75;La Manufacture des Abbesses;7, rue Véron;;;75018;Paris 18;;01 42 33 42 03;;http://www.manufacturedesabbesses.com;48.884434,2.33667
77;Centre culturel Georges Mélies;1 rue de l' hôtel Die;;;77230;Dammartin-en-Goële;;01 60 54 58 60;;;49.054824,2.683399
77;La Coupole, Scène nationale de Sénart;Rue Jean-François Millet;;;77380;Combs-la-Ville;administration@scenenationale-senart.com;01 60 34 53 70;01 60 34 53 64;http://www.scenenationale-senart.com;48.659706,2.5661709999999998
91;MJC Fernand Léger à Corbeil-Essonnes;45 allée Aristide-Briand;;;91100;Corbeil-Essonnes;contact@mjccorbeil.com;01 64 96 27 69;01 60 88 06 25;http://www.mjccorbeil.com;48.6094698,2.4745862
91;Centre culturel Louis Ratel;Service culturel;Allée des Castors;;91570;Bièvres;ratel@bievres.fr;01 69 41 93 47;;;48.755591,2.220171
92;Bibliothèque municipale de Chaville;3 Parvis Robert Schuman;;;92370;Chaville;bibliotheque@ville-chaville.fr;01 41 15 99 10;;http://www.bm-chaville.fr;48.8130342,2.1921547
92;Théâtre du Voyageur;1, place de la Station;;;92600;Asnières-sur-Seine;chantal.melior@free.fr;01 45 35 78 37;01 43 31 56 04;http://www.theatre-du-voyageur.com;48.9063184,2.2840593
93;Médiathèque Jules Vallès à Epinay-sur-Seine;75 avenue de la Marne;;;93800;Epinay-sur-Seine;bertille.lambert@plainecommune.fr;01 48 21 16 15;;http://www.mediatheques-plainecommune.fr/;48.9557095,2.3264316
94;MJC Louis Lepage;6 boulevard Gallien;;;94130;Nogent-sur-Marne;contact@mjc-nogent.com;01 48 73 37 67;;http://www.nogent-m.fr;48.838077,2.487319
75;Théâtre des Variétés;7, boulevard Montmartre;;;75002;Paris 02;;01 42 33 11 41;01 42 33 83 62;http://www.theatre-des-varietes.fr;48.8714945,2.3422074
75;Théâtre de l'Ile Saint-Louis - Paul Rey;39, quai d'Anjou;;;75004;Paris 04;contact@theatre-ilesaintlouis.com;01 46 33 48 65;01 46 33 48 65;http://www.theatre-ilesaintlouis.com;48.8523192,2.3573231
75;Théâtre le Méry;7, place de Clichy;;;75017;Paris 17;contact@theatrelemery.com;01 45 22 18 66;;http://www.theatrelemery.com;48.8837557,2.3268201
75;Le Cabaret Sauvage;Parc de la Villette;211 avenue Jean Jaurè;;75019;Paris 19;cabaret@cabaretsauvage.com;01 42 09 03 09;01 42 09 11 17;http://www.cabaretsauvage.com;48.886688,2.384424
75;Confluences;190, boulevard de Charonne;;;75020;Paris 20;info@confluences.net;01 40 24 16 34;01 40 24 16 04;http://confluences.jimdo.com/;48.8578182,2.3925333
78;Théâtre Le Nickel;50, rue du Muguet;;;78120;Rambouillet;billetterienickel@yahoo.fr;01†34†94†82†77;01 34 85 81 07;http://www.rambouillet.fr;48.6484118,1.8412396
92;Salle des Fêtes de Gennevilliers;177 avenue Gabriel Péri;;;92230;Gennevilliers;;01 40 85 64 51;;;48.9258469,2.2943438
93;Médiathèque John Lennon à La Courneuve;9 avenue du Général Leclerc;;;93120;La Courneuve;tristan.clemençon@plainecommune.com.fr;01 49 92 61 64;;http://www.mediatheques-plainecommune.fr/;48.92833110000001,2.3819517
93;Médiathèque Louis Aragon à Stains;4 place du Colonel Fabien;;;93240;Stains;;01 48 21 72 24;;http://www.mediatheques-plainecommune.fr/;48.9565263,2.3816397
93;Médiathèque Robert Calméjane à Villemomble;118 Grande Rue;;;93250;Villemomble;mediathequecalmejane@mairie-villemomble.fr;;;http://www.mediatheque.villemomble.fr/;48.8825634,2.5165787
95;Maison des Loisirs et de la Culture à Montmorency;6 avenue de Domont;;;95160;Montmorency;mlc-montmorency@wanadoo.fr;01 39 89 50 60;01 39 89 95 73;http://mlc-montmorency.com;49.0021142,2.3192041
95;Salle des Fêtes Gilbert Becaud;1, Avenue du 18 Juin;;;95580;Margency;;;;;49.0021552,2.2869371
75;La Comédie République;1, boulevard Saint-Martin;;;75003;Paris 03;;01 40 29 03 02;01 40 29 97 28;http://www.comedierepublique.com;48.868201,2.362143
77;Médiathèque de Dammarie-lès-Lys;Centre Albert Schweitzer;Place du 8 mai 1945;;77190;Dammarie-lès-Lys;mediatheque@mairie-dammarie-les-lys.fr;01 64 87 49 19;;http://www.mairie-dammarie-les-lys.fr/loisirs-sports-culture/activites-de-loisirs/mediatheque-1;48.515451,2.634831
77;Conservatoire Municipal de Musique Maurice Ravel d'Ozoirs-la-Ferriére;Ferme Pereire;3 avenue Erasme;;77330;Ozoir-la-Ferriére;conservatoiremusique@mairie-ozoir-la-ferriere.fr;01 60 02 71 94;01 60 02 44 02;;48.757801,2.696466
91;MJC Cyrano à Gif-sur-Yvette;160, avenue du Général Leclerc;;;91190;Gif-sur-Yvette;cyrano.mjc.gif@wanadoo.fr;01 69 07 55 02;01 69 07 67 04;http://www.mjc-cyrano.fr/;48.7035311,2.1025748
91;Château de Morsang;Place des Trois Martyrs;;;91390;Morsang-sur-Orge;;;;http://www.morsang-sur-orge.fr/lieu.php?id=29;48.6644545,2.3529373
92;Médiathèque François Mitterrand à Clamart;Rue d'Auvergne;;;92140;Clamart;;;;http://mediatheque.clamart.fr/;48.78267839999999,2.2400824
93;La Maison de l'arbre;9 rue François Debergue;;;93100;Montreuil;courrier@laparole-errante.fr;01 48 70 00 76;01 48 70 03 24;http://la-parole-errante.org/;48.8580999,2.4387293
93;Salle des Malassis;36 rue Pierre et Marie Curie;;;93170;Bagnolet;;;;;48.871271899999996,2.4242388
94;Espace Jean Vilar à Arcueil;1 rue Paul-Signac;;;94110;Arcueil;sylvain.mertenssr@ville-arcueil.fr;01 41 24 25 50;01 41 24 25 51;http://www.arcueil.fr/2010/08/espace-jean-vilar/;48.801535,2.3314099
75;Les Voûtes Saint-Honoré;99 rue Saint Honoré;;;75001;Paris 01;lvsh@wanadoo.fr;01 42 36 90 33;01 42 36 96 38;http://www.lesvoutes-st-honore.com/;48.8613909,2.3429797
75;La gaîté lyrique;3 bis rue Papin;;;75003;Paris 03;;01 53 01 52 00;;http://www.gaite-lyrique.net/;48.866836,2.353579
75;Centre Wallonie-Bruxelles;46, rue de Quincampoix;;;75004;Paris 04;info@cwb.fr;01†53†01†96†96;01 48 04 90 85;http://www.cwb.fr;48.861161,2.35051
94;Théâtre d'Ivry-Antoine Vitez;1, rue Simon Dereure;;;94200;Ivry-sur-Seine;;;;http://theatredivryantoinevitez.ivry94.fr/;48.8106015,2.3864084
94;Théâtre Jean Vilar;1, place Jean Vilar;;;94400;Vitry-sur-Seine;;01 55 53 10 70;01 55 53 10 66;;48.7887718,2.389924
95;Centre culturel Georges Brassens de Domont;;;;95330;Domont;centre.brassens@wanadoo.fr;01 39 91 50 69;01 39 91 71 10;http://www.centregeorgesbrassens.fr;49.036059,2.334211
94;Bibliothèque municipale Gérard Philipe à Champigny-sur-Marne;54 bd du Château;;;94500;Champigny-sur-Marne;bibliothequegphilipe@mairie-champigny94.fr;01 55 98 29 80;01 48 80 47 96;http://www.mediatheque.mairie-champigny94.fr;48.8109039,2.5455937
94;Centre Olivier Messiaen et écoles d'art municipales de Champigny-sur-Marne;4 rue Proudhon;;;94500;Champigny-sur-Marne;centre.omessian@mairie-champigny94.fr;01 45 16 91 07;01 45 16 51 79;http://centrecultureloliviermessiaen.blogspot.com/;48.8230364,2.5143630999999997
91;Centre culturel de Yerres;2 rue Marc Sangnier;;;91335;Yerres;;;;;48.715245,2.4898989
92;Studio d’Asnières-sur-Seine;3, rue Edmond Fantin;;;92600;Asnières-sur-Seine;info@studio-asnieres.com;;;http://www.studio-asnieres.com;48.9114063,2.2893046
93;Conservatoire Aubervilliers;13 rue Réchossière;;;93300;Aubervilliers;contact@conservatoireregional93.fr;01 48 11 04 60;;http://www.conservatoireregional93.fr/;48.9142869,2.392019
75;Le Trabendo;Parc de la Villette;211, avenue Jean-Jaurès;;75019;Paris 19;;01 42 01 12 12;;http://www.trabendo.fr;48.886706,2.384424
75;Le Tarmac (scène internationale francophone);159 avenue Gambetta;;;75020;Paris 20;contact@letarmac.fr;01 40 31 20 96;01 43 64 07 50;http://www.letarmac.fr;48.8703681,2.4031773
77;Auditorium Jean Cocteau;34 bis, cours des Roches;;;77180;Noisiel;culture@mairie-noisiel.fr;01 60 37 73 72;;http://www.ville-noisiel.fr/vivre/animation/animation21.htm;48.8444472,2.6150707
77;Centre culturel Le Moustier;1 ter, rue du Moustier;;;77400;Thorigny-sur-Marne;;01 60 07 89 65;01 64 02 83 50;;48.8841212,2.7131827
75;Institut culturel bulgare;28 rue de la Boétie;;;75008;Paris 08;contact@ccbulgarie.com;01 43 59 20 52;01 43 59 20 52;http://www.ccbulgarie.com;48.873967,2.315583
75;La Grande Comédie;42, rue de Clichy;;;75009;Paris 09;;08 99 56  46 68;;http://www.lagrandecomedie.com;48.8794876,2.3292929
91;Espace Marcel Carné;Place Marcel Carné;;;91240;Saint-Michel-sur-Orge;;01 69 04 98 33;01 69 01 30 45;http://www.espacemarcelcarne.fr/;48.63736549999999,2.3213761
93;Mains d'úuvres;1, rue Charles Garnier;;;93400;Saint-Ouen;info@mainsdoeuvres.org;01 40 11 25 25;01 40 11 25 24;http://www.mainsdoeuvres.org;48.9052052,2.3389786
75;Forum des images;2 rue du Cinéma;Forum des Halles;Porte Saint-Eustache;75001;Paris 01;contact@forumdesimages.fr;01 44 76 63 00;01 44 76 62 00;http://www.forumdesimages.fr;48.863642,2.345617
75;Ircam;1 place Igor-Stravinsky;;;75004;Paris 04;;01 44 78 48 43;01 44 78 15 45;http://www.ircam.fr/;48.8594444,2.3513889
75;Nouveau Casino;109, rue Oberkampf;;;75011;Paris 11;info@nouveaucasino.net;01 43 57 57 40;01 43 57 57 41;http://www.nouveaucasino.net/;48.865863,2.377842
75;L'Atelier théâtre de Montmartre;7, rue Coustou;;;75018;Paris 18;ateliertheatredemontmartre@wanadoo.fr;01 46 06 53 20;;http://www.ateliertheatredemontmartre.com/;48.8839996,2.33399
77;Théâtre Gérard Philipe de Meaux;17 rue du Commandant-Berge;;;77100;Meaux;tgp@theatregerardphilipe.fr;01 60 23 08 42;01 60 23 18 41;http://www.theatregerardphilipe.fr;48.9568235,2.8796974
75;Comédie Caumartin;25, rue Caumartin;;;75009;Paris 09;junqua.caumartin@yahoo.fr;01 42 61 52 12;01 42 61 73 00;;48.8716377,2.3281659
